task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
132	1a/c72253	1685533	extract_percolator_features (10)	COMPLETED	0	2021-04-14 16:29:17.528	4.9s	3.3s	100.9%	135.8 MB	205.1 MB	44.6 MB	56 MB
52	14/5cbb4f	1684503	search_engine_comet (11)	COMPLETED	0	2021-04-14 16:29:10.783	46.1s	45.2s	470.0%	4 GB	5.4 GB	3.2 GB	71.9 MB
136	27/c7b396	1687490	index_peptides (11)	COMPLETED	0	2021-04-14 16:29:57.928	4.4s	3.2s	114.7%	180.6 MB	728.6 MB	57.3 MB	41.8 MB
137	64/370b38	1688301	extract_percolator_features (11)	COMPLETED	0	2021-04-14 16:30:03.310	4.7s	3.4s	100.5%	137.3 MB	206.5 MB	45.3 MB	56.9 MB
55	55/bfc681	1687278	search_engine_comet (12)	COMPLETED	0	2021-04-14 16:29:56.914	41.2s	40.2s	454.0%	4 GB	5.2 GB	2.9 GB	69 MB
141	88/745207	1690184	index_peptides (12)	COMPLETED	0	2021-04-14 16:30:39.153	4.4s	3.1s	114.7%	179.4 MB	663.8 MB	56.5 MB	40.8 MB
142	2d/8ba6f1	1690972	extract_percolator_features (12)	COMPLETED	0	2021-04-14 16:30:44.596	4.5s	3.4s	100.6%	136.6 MB	204.3 MB	44.3 MB	55.5 MB
57	94/19e030	1689980	search_engine_comet (13)	COMPLETED	0	2021-04-14 16:30:38.142	40.5s	39.4s	461.9%	4 GB	5.3 GB	2.9 GB	69.2 MB
146	6c/a5210c	1692808	index_peptides (13)	COMPLETED	0	2021-04-14 16:31:19.629	4.7s	3.1s	114.3%	179.6 MB	727.8 MB	56.5 MB	40.9 MB
147	e9/96442e	1693614	extract_percolator_features (13)	COMPLETED	0	2021-04-14 16:31:25.287	4.5s	3.3s	100.9%	135.7 MB	204.6 MB	44.4 MB	55.7 MB
58	a4/ad4bfe	1692591	search_engine_comet (14)	COMPLETED	0	2021-04-14 16:31:18.618	40.2s	39.2s	464.2%	4 GB	5.4 GB	2.9 GB	69.5 MB
151	8d/5478c2	1695424	index_peptides (14)	COMPLETED	0	2021-04-14 16:31:59.833	5s	3.1s	115.6%	180.1 MB	728.1 MB	56.7 MB	41.1 MB
152	c7/4d727d	1696253	extract_percolator_features (14)	COMPLETED	0	2021-04-14 16:32:05.823	4.5s	3.3s	100.8%	135.6 MB	205.1 MB	44.6 MB	55.9 MB
60	b4/2e9c1b	1695214	search_engine_comet (15)	COMPLETED	0	2021-04-14 16:31:58.823	40.3s	39.2s	462.3%	4 GB	5.3 GB	2.9 GB	69.2 MB
156	e1/2a9fd3	1698064	index_peptides (15)	COMPLETED	0	2021-04-14 16:32:40.164	4.7s	3.2s	113.7%	179.5 MB	727.8 MB	56.5 MB	40.9 MB
157	6a/5d31df	1698888	extract_percolator_features (15)	COMPLETED	0	2021-04-14 16:32:45.862	5s	3.3s	100.4%	135.6 MB	204.6 MB	44.4 MB	55.7 MB
63	38/e7d804	1697857	search_engine_comet (16)	COMPLETED	0	2021-04-14 16:32:39.153	41.3s	40.1s	451.9%	4 GB	5.4 GB	2.9 GB	69.8 MB
161	4b/d8685b	1700705	index_peptides (16)	COMPLETED	0	2021-04-14 16:33:21.480	4.7s	3.3s	113.0%	180 MB	664.1 MB	56.8 MB	41.2 MB
162	19/8a35f5	1701580	extract_percolator_features (16)	COMPLETED	0	2021-04-14 16:33:27.237	5.7s	3.5s	100.4%	136.2 MB	205.3 MB	44.7 MB	56 MB
65	51/4d85a1	1700499	search_engine_comet (17)	COMPLETED	0	2021-04-14 16:33:20.466	48.8s	47.4s	446.2%	4.3 GB	5.8 GB	3.2 GB	71.5 MB
166	cd/1d591b	1703633	index_peptides (17)	COMPLETED	0	2021-04-14 16:34:10.275	4.6s	3.5s	107.5%	180.6 MB	728.5 MB	57 MB	41.5 MB
168	99/62a76c	1704507	extract_percolator_features (17)	COMPLETED	0	2021-04-14 16:34:15.839	4.4s	3.3s	100.5%	137.2 MB	205.8 MB	45 MB	56.4 MB
66	1e/34a978	1703433	search_engine_comet (18)	COMPLETED	0	2021-04-14 16:34:09.262	48.7s	47.6s	446.2%	4 GB	5.5 GB	3.2 GB	71.4 MB
171	d8/315122	1706539	index_peptides (18)	COMPLETED	0	2021-04-14 16:34:59.036	4.4s	3.2s	117.1%	179.9 MB	728.2 MB	57 MB	41.4 MB
172	9e/b43193	1707346	extract_percolator_features (18)	COMPLETED	0	2021-04-14 16:35:04.430	4.5s	3.3s	100.2%	136.9 MB	205.7 MB	44.9 MB	56.4 MB
68	10/b1055c	1706323	search_engine_comet (19)	COMPLETED	0	2021-04-14 16:34:58.023	40s	39s	467.1%	4 GB	5.4 GB	2.8 GB	68.2 MB
176	5c/7b499b	1709188	index_peptides (19)	COMPLETED	0	2021-04-14 16:35:39.075	4.1s	3.1s	114.3%	178.7 MB	727.3 MB	56.1 MB	40.3 MB
179	9d/4b4984	1709935	extract_percolator_features (19)	COMPLETED	0	2021-04-14 16:35:44.234	4.3s	3.2s	100.1%	134 MB	203.3 MB	43.8 MB	54.9 MB
71	dd/8e6d5e	1708986	search_engine_comet (20)	COMPLETED	0	2021-04-14 16:35:38.062	40.3s	39s	464.4%	4 GB	5.2 GB	2.9 GB	69.4 MB
181	88/4eef60	1711712	index_peptides (20)	COMPLETED	0	2021-04-14 16:36:19.383	4.4s	3.4s	114.6%	180.1 MB	727.6 MB	56.6 MB	41 MB
183	20/855920	1712552	extract_percolator_features (20)	COMPLETED	0	2021-04-14 16:36:24.792	5.9s	3.3s	100.6%	136.9 MB	204.8 MB	44.5 MB	55.8 MB
72	86/8fc290	1711554	search_engine_comet (21)	COMPLETED	0	2021-04-14 16:36:18.374	40.8s	39.4s	458.1%	4 GB	5.3 GB	3 GB	70.1 MB
186	84/3d1be9	1714420	index_peptides (21)	COMPLETED	0	2021-04-14 16:37:00.208	4.6s	3.3s	116.1%	180.3 MB	728.3 MB	56.9 MB	41.3 MB
189	d7/ef1d02	1715301	extract_percolator_features (21)	COMPLETED	0	2021-04-14 16:37:05.839	5s	3.3s	99.5%	136.6 MB	205.5 MB	44.8 MB	56.2 MB
74	f3/8c2b6f	1714212	search_engine_comet (22)	COMPLETED	0	2021-04-14 16:36:59.194	40.1s	39s	464.1%	4 GB	5.4 GB	2.9 GB	69.9 MB
191	05/eb96ea	1717062	index_peptides (22)	COMPLETED	0	2021-04-14 16:37:40.279	4.7s	3.4s	116.5%	179.8 MB	664.1 MB	56.9 MB	41.3 MB
192	9f/b9349f	1717939	extract_percolator_features (22)	COMPLETED	0	2021-04-14 16:37:46.013	4.9s	3.3s	99.4%	137.2 MB	205.7 MB	44.8 MB	56.3 MB
76	b7/c553d2	1716845	search_engine_comet (23)	COMPLETED	0	2021-04-14 16:37:39.269	41.7s	40.6s	455.5%	7.1 GB	8.7 GB	2.8 GB	68.4 MB
196	b0/13bbab	1719633	index_peptides (23)	COMPLETED	0	2021-04-14 16:38:22.006	4.9s	3.3s	118.0%	180.3 MB	727.3 MB	56.1 MB	40.4 MB
198	8d/ea46a9	1720479	extract_percolator_features (23)	COMPLETED	0	2021-04-14 16:38:27.934	4.4s	3.2s	100.8%	135.3 MB	203.4 MB	43.9 MB	55 MB
79	7d/3a8245	1719515	search_engine_comet (24)	COMPLETED	0	2021-04-14 16:38:20.997	41.4s	39.8s	461.1%	7.3 GB	8.8 GB	2.9 GB	70.2 MB
201	c5/b6108f	1722351	index_peptides (24)	COMPLETED	0	2021-04-14 16:39:03.444	5.1s	3.2s	115.4%	180.2 MB	728.5 MB	57 MB	41.5 MB
203	c1/c2ea12	1723183	extract_percolator_features (24)	COMPLETED	0	2021-04-14 16:39:09.583	4.4s	3.3s	100.9%	137.8 MB	206 MB	45 MB	56.5 MB
86	98/aab5a5	1722146	search_engine_comet (25)	COMPLETED	0	2021-04-14 16:39:02.431	40s	39s	474.3%	4 GB	5.4 GB	2.8 GB	68.5 MB
206	6a/96f478	1724942	index_peptides (25)	COMPLETED	0	2021-04-14 16:39:43.467	4.7s	3.1s	114.6%	183.5 MB	727.5 MB	56.2 MB	40.5 MB
209	11/2abc48	1725754	extract_percolator_features (25)	COMPLETED	0	2021-04-14 16:39:49.128	4.4s	3.3s	100.5%	134.5 MB	203.7 MB	44 MB	55 MB
88	5a/fe8cf7	1724734	search_engine_comet (26)	COMPLETED	0	2021-04-14 16:39:42.455	40.3s	39.3s	460.8%	4 GB	5.3 GB	3 GB	70.3 MB
211	89/ea72f1	1727508	index_peptides (26)	COMPLETED	0	2021-04-14 16:40:23.809	4.4s	3.1s	115.5%	181 MB	728.5 MB	57 MB	41.4 MB
213	de/79c57f	1728325	extract_percolator_features (26)	COMPLETED	0	2021-04-14 16:40:29.230	4.3s	3.3s	100.3%	136.6 MB	205.9 MB	44.9 MB	56.4 MB
89	74/6568d0	1727296	search_engine_comet (27)	COMPLETED	0	2021-04-14 16:40:22.796	40.3s	39.3s	461.2%	4 GB	5.4 GB	2.9 GB	70.1 MB
216	cb/2c6dca	1730127	index_peptides (27)	COMPLETED	0	2021-04-14 16:41:04.146	4.6s	3.2s	115.6%	180.4 MB	664.2 MB	56.9 MB	41.3 MB
